ConversationId,TurnNo,UtteranceId,Speaker,Utterance,Intent,Slot 
132,4,132_4,Bot,May I help you with anything else ?,,
132,5,132_5,User,what is the cost of 1ac,train_fare,OOOOOClassCode
132,6,132_6,Bot,Please enter source station,,
132,7,132_7,User,I will travel from Chennai central,inform,OOOOSourceSource
132,8,132_8,Bot,Where are you planning on going?,,
132,9,132_9,User,"Sure, Bangalore cant",inform,ODestinationDestination
132,10,132_10,Bot,Total Fare is Rs.714,,
132,11,132_11,Bot,May I help you with anything else ?,,
132,12,132_12,User,No,deny,O
132,13,132_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
133,0,133_0,User,namaste sevak,greet,OO
133,1,133_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
133,2,133_2,User,train coach layout bataye 22691 ka,coach_layout,OOOOTrainNoO
133,3,133_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A5
5) AC 2 tier - A4
6) AC 2 tier - A3
7) AC 2 tier - A2
8) AC 2 tier - A1
9) Pantry - PC
10) AC 3 tier - B9
11) AC 3 tier - B8
12) AC 3 tier - B7
13) AC 3 tier - B6
14) AC 3 tier - B5
15) AC 3 tier - B4
16) AC 3 tier - B3
17) AC 3 tier - B2
18) AC 3 tier - B1
19) Generator - PWR",,
133,4,133_4,Bot,Let me know if I can help you with anything else.,,
133,5,133_5,User,what is the cost of 2A from Dharmavaram junction to H nizamuddin,train_fare,OOOOOClassCodeOSourceSourceODestinationDestination
133,6,133_6,Bot,Total Fare is Rs.3259.5,,
133,7,133_7,Bot,Let me know if I can help you with anything else.,,
133,8,133_8,User,Bas aur kuch nahi,deny,OOOO
133,9,133_9,Bot,Sevak se sampark karne k liye dhanyawad,,
134,0,134_0,User,Hi Sevak,greet,OO
134,1,134_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
134,2,134_2,User,train number 12972 ka coach layout dikhlaye,coach_layout,OOTrainNoOOOO
134,3,134_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S
6) Sleeper - SE1
7) Sleeper - S1
8) Sleeper - S2
9) Sleeper - S3
10) Sleeper - S4
11) Sleeper - S5
12) Sleeper - S6
13) Sleeper - S7
14) Sleeper - S8
15) Sleeper - S9
16) Sleeper - S10
17) Sleeper - S11
18) Sleeper - S12
19) AC 3 tier - B1
20) AC 3 tier - B2
21) AC 2 tier - A1
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
134,4,134_4,Bot,Anything else I can assist you with ?,,
134,5,134_5,User,what is the price of SLEEPER,train_fare,OOOOOClassCode
134,6,134_6,Bot,What is your source station?,,
134,7,134_7,User,I will travel from Viramgam junction,inform,OOOOSourceSource
134,8,134_8,Bot,What Destination would you like to travel to?,,
134,9,134_9,User,Yeah its Bandra terminus,inform,OODestinationDestination
134,10,134_10,Bot,Total Fare is Rs.273.0,,
134,11,134_11,Bot,Let me know if I can help you with anything else.,,
134,12,134_12,User,Bas aur kuch nahi,deny,OOOO
134,13,134_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
135,0,135_0,User,namaste sevak,greet,OO
135,1,135_1,Bot,Hello. Apni query bataye,,
135,2,135_2,User,love to see train number 12472 ka coach layout ,coach_layout,OOOOOTrainNoOOOO
135,3,135_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S12
6) Sleeper - S11
7) Sleeper - S10
8) Sleeper - S9
9) Sleeper - S8
10) Sleeper - S7
11) Sleeper - S6
12) Sleeper - S5
13) Sleeper - S4
14) Sleeper - S3
15) Sleeper - S2
16) Pantry - PC
17) Sleeper - S1
18) AC 2 tier - A2
19) AC 2 tier - A1
20) AC 3 tier - B4
21) AC 3 tier - B3
22) AC 3 tier - B2
23) AC 3 tier - B1
24) General - GN
25) Gen/Disabled - GRD",,
135,4,135_4,Bot,Anything else I can assist you with ?,,
135,5,135_5,User,ticket cost,train_fare,OO
135,6,135_6,Bot,Tell us your source station,,
135,7,135_7,User,I will travel from New delhi,inform,OOOOSourceSource
135,8,135_8,Bot,What Destination would you like to travel to?,,
135,9,135_9,User,I will travel to Vapi,inform,OOOODestination
135,10,135_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
135,11,135_11,User,3a,inform,ClassCode
135,12,135_12,Bot,Total Fare is Rs.1214,,
135,13,135_13,Bot,Anything else I can assist you with ?,,
135,14,135_14,User,No,deny,O
135,15,135_15,Bot,Sevak se sampark karne k liye dhanyawad,,
136,0,136_0,User,Hi Sevak,greet,OO
136,1,136_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
136,2,136_2,User,train map,coach_layout,OO
136,3,136_3,Bot,Please enter your train number,,
136,4,136_4,User,Yeah its 22644,inform,OOTrainNo
136,5,136_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) Pantry - PC
17) Sleeper - S12
18) Sleeper - S13
19) Sleeper - S14
20) AC 3 tier - B1
21) AC 3 tier - B2
22) AC 2 tier - A1
23) General - GN
24) Gen/Disabled - GRD",,
136,6,136_6,Bot,May I help you with anything else ?,,
136,7,136_7,User,ticket cost,train_fare,OO
136,8,136_8,Bot,What is your source station?,,
136,9,136_9,User,Yeah its Patna saheb,inform,OOSourceSource
136,10,136_10,Bot,Where would you like to go?,,
136,11,136_11,User,"Sure, Bhubaneswar",inform,ODestination
136,12,136_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
136,13,136_13,User,2s,inform,ClassCode
136,14,136_14,Bot,Total Fare is Rs.85.9,,
136,15,136_15,Bot,Anything else I can assist you with ?,,
136,16,136_16,User,Bas aur kuch nahi,deny,OOOO
136,17,136_17,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
137,0,137_0,User,Hi Sevak,greet,OO
137,1,137_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
137,2,137_2,User,mujhe train layout dikhna hai,coach_layout,OOOOO
137,3,137_3,Bot,Please provide as your train number,,
137,4,137_4,User,Sorry man! its 15227,inform,OOOTrainNo
137,5,137_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) Pantry - PC
17) AC 3 tier - B1
18) AC 3 tier - B2
19) AC 3 tier - B3
20) AC 3 tier - B4
21) AC 2 tier - A1
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
137,6,137_6,Bot,Anything else I can assist you with ?,,
137,7,137_7,User,what is the price of sl,train_fare,OOOOOClassCode
137,8,137_8,Bot,What will be your source station?,,
137,9,137_9,User,Yeah its Balugan,inform,OOSource
137,10,137_10,Bot,What Destination would you like to travel to?,,
137,11,137_11,User,"Sure, Khagaria junction",inform,ODestinationDestination
137,12,137_12,Bot,Total Fare is Rs.535.5,,
137,13,137_13,Bot,Anything else I can assist you with ?,,
137,14,137_14,User,No,deny,O
137,15,137_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
138,0,138_0,User,namaste,greet,O
138,1,138_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
138,2,138_2,User,show me the coach layout,coach_layout,OOOOO
138,3,138_3,Bot,Please enter your train number,,
138,4,138_4,User,15227,inform,TrainNo
138,5,138_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) Pantry - PC
17) AC 3 tier - B1
18) AC 3 tier - B2
19) AC 3 tier - B3
20) AC 3 tier - B4
21) AC 2 tier - A1
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
138,6,138_6,Bot,Anything else I can assist you with ?,,
138,7,138_7,User,train cost,train_fare,OO
138,8,138_8,Bot,Tell us your source station,,
138,9,138_9,User,I will travel from Rajamundry,inform,OOOOSource
138,10,138_10,Bot,What Destination would you like to travel to?,,
138,11,138_11,User,Yeah its Bhadrakh,inform,OODestination
138,12,138_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
138,13,138_13,User,3A,inform,ClassCode
138,14,138_14,Bot,Total Fare is Rs.786,,
138,15,138_15,Bot,Let me know if I can help you with anything else.,,
138,16,138_16,User,Nahi,deny,O
138,17,138_17,Bot,Sevak se sampark karne k liye dhanyawad,,
139,0,139_0,User,good evening,greet,OO
139,1,139_1,Bot,Hello. Apni query bataye,,
139,2,139_2,User,22926 me upalabdh coaches dikhlaye,coach_layout,TrainNoOOOO
139,3,139_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) AC 2 tier - A3
4) AC 3 tier - B5
5) Sleeper - S7
6) Sleeper - S8
7) Gen/Disabled - GRD",,
139,4,139_4,Bot,Anything else I can assist you with ?,,
139,5,139_5,User,what is the cost of 2ac,train_fare,OOOOOClassCode
139,6,139_6,Bot,Please enter source station,,
139,7,139_7,User,I will travel from Subzi mandi,inform,OOOOSourceSource
139,8,139_8,Bot,What is your Destination?,,
139,9,139_9,User,Yeah its Dahanu road,inform,OODestinationDestination
139,10,139_10,Bot,Total Fare is Rs.1902.0,,
139,11,139_11,Bot,Let me know if I can help you with anything else.,,
139,12,139_12,User,No,deny,O
139,13,139_13,Bot,Sevak se sampark karne k liye dhanyawad,,
140,0,140_0,User,Hey,greet,O
140,1,140_1,Bot,Hello. Apni query bataye,,
140,2,140_2,User,22352 ka coach layout dikhlaye,coach_layout,TrainNoOOOO
140,3,140_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) Sleeper - S6
7) Sleeper - S5
8) Sleeper - S4
9) Sleeper - S3
10) Sleeper - S2
11) Sleeper - S1
12) AC 3 tier - B4
13) AC 3 tier - B3
14) AC 3 tier - B2
15) AC 3 tier - B1
16) AC 2 tier - A2
17) AC 2 tier - A1
18) General - GN
19) General - GN
20) General - GN
21) Gen/Disabled - GRD",,
140,4,140_4,Bot,May I help you with anything else ?,,
140,5,140_5,User,what is the cost of 1AC,train_fare,OOOOOClassCode
140,6,140_6,Bot,From which station you would like to start?,,
140,7,140_7,User,I will travel from Katpadi junction,inform,OOOOSourceSource
140,8,140_8,Bot,Where are you planning on going?,,
140,9,140_9,User,Yeah its Katni,inform,OODestination
140,10,140_10,Bot,Total Fare is Rs.3708,,
140,11,140_11,Bot,Anything else I can assist you with ?,,
140,12,140_12,User,No,deny,O
140,13,140_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
141,0,141_0,User,hi pal!,greet,OO
141,1,141_1,Bot,Hello. Apni query bataye,,
141,2,141_2,User,22903 train coaches information ,coach_layout,TrainNoOOOO
141,3,141_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 3 tier - B8
4) AC 3 tier - B7
5) AC 3 tier - B6
6) AC 3 tier - B5
7) AC 3 tier - B4
8) AC 3 tier - B3
9) AC 3 tier - B2
10) AC 3 tier - B1
11) AC 2 tier - A4
12) AC 2 tier - A3
13) AC 2 tier - A2
14) AC 2 tier - A1
15) AC 1 tier - H1
16) GD",,
141,4,141_4,Bot,Let me know if I can help you with anything else.,,
141,5,141_5,User,ticket fare,train_fare,OO
141,6,141_6,Bot,What is your source station?,,
141,7,141_7,User,I will travel from Borivali,inform,OOOOSource
141,8,141_8,Bot,Where are you looking to go?,,
141,9,141_9,User,"Sure, Gandhidham bg",inform,ODestinationDestination
141,10,141_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
141,11,141_11,User,cc,inform,ClassCode
141,12,141_12,Bot,Total Fare is Rs.190.5,,
141,13,141_13,Bot,May I help you with anything else ?,,
141,14,141_14,User,Nahi,deny,O
141,15,141_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
142,0,142_0,User,pranaam,greet,O
142,1,142_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
142,2,142_2,User,mujhe train 15023 ka coach layout jaanna hai,coach_layout,OOTrainNoOOOOO
142,3,142_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) Sleeper - S1
11) Sleeper - S2
12) Sleeper - S3
13) Sleeper - S4
14) Sleeper - S5
15) Sleeper - S6
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) General - GN
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
142,4,142_4,Bot,Anything else I can assist you with ?,,
142,5,142_5,User,what is the cost of 2ac from Lalitpur to Nagpur,train_fare,OOOOOClassCodeOSourceODestination
142,6,142_6,Bot,Total Fare is Rs.883.5,,
142,7,142_7,Bot,May I help you with anything else ?,,
142,8,142_8,User,Nahi,deny,O
142,9,142_9,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
143,0,143_0,User,namaskar ji,greet,OO
143,1,143_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
143,2,143_2,User,considering engine train me kitne coach hain ,coach_layout,OOOOOOOO
143,3,143_3,Bot,Please enter your train number,,
143,4,143_4,User,"Sure, 12313",inform,OTrainNo
143,5,143_5,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 3 tier - B1
4) AC 3 tier - B2
5) AC 3 tier - B3
6) AC 3 tier - B4
7) AC 3 tier - B5
8) AC 3 tier - B6
9) AC 3 tier - B7
10) AC 3 tier - B8
11) AC 3 tier - B9
12) AC 3 tier - B10
13) AC 3 tier - B11
14) AC 3 tier - B12
15) AC 3 tier - B13
16) Pantry - PC
17) AC 1 tier - H1
18) AC 2 tier - A1
19) AC 2 tier - A2
20) AC 2 tier - A3
21) Generator - PWR",,
143,6,143_6,Bot,Anything else I can assist you with ?,,
143,7,143_7,User,find me the fare,train_fare,OOOO
143,8,143_8,Bot,What is your source station?,,
143,9,143_9,User,"Sure, Sealdah",inform,OSource
143,10,143_10,Bot,Where are you looking to go?,,
143,11,143_11,User,Yeah its Mughal sarai junction,inform,OODestinationDestinationDestination
143,12,143_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
143,13,143_13,User,2s,inform,ClassCode
143,14,143_14,Bot,Total Fare is Rs.66.7,,
143,15,143_15,Bot,Let me know if I can help you with anything else.,,
143,16,143_16,User,Bas aur kuch nahi,deny,OOOO
143,17,143_17,Bot,Sevak se sampark karne k liye dhanyawad,,
144,0,144_0,User,namaste sevak,greet,OO
144,1,144_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
144,2,144_2,User,13133 ka coach layout dikhlaye,coach_layout,TrainNoOOOO
144,3,144_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) General - GN
7) General - GN
8) AC 3 tier - B1
9) Sleeper - S1
10) Sleeper - S2
11) Sleeper - S3
12) Sleeper - S4
13) General - GN
14) Gen/Disabled - GRD",,
144,4,144_4,Bot,Let me know if I can help you with anything else.,,
144,5,144_5,User,what is the cost of 1AC,train_fare,OOOOOClassCode
144,6,144_6,Bot,Tell us your source station,,
144,7,144_7,User,"Sure, Tinpahar junction",inform,OSourceSource
144,8,144_8,Bot,Where would you like to go?,,
144,9,144_9,User,I will travel to Barhiya,inform,OOOODestination
144,10,144_10,Bot,Total Fare is Rs.452,,
144,11,144_11,Bot,May I help you with anything else ?,,
144,12,144_12,User,No,deny,O
144,13,144_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
145,0,145_0,User,Hello,greet,O
145,1,145_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
145,2,145_2,User,17204 ka coach layout,coach_layout,TrainNoOOO
145,3,145_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S4
8) Sleeper - S3
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) AC 3 tier - B1
17) AC 3 tier - B2
18) AC 2 tier - A1
19) AC 2 tier - A2
20) General - GN
21) General - GN
22) Gen/Disabled - GRD",,
145,4,145_4,Bot,May I help you with anything else ?,,
145,5,145_5,User,what is the price of CC ,train_fare,OOOOOClassCodeO
145,6,145_6,Bot,Please enter source station,,
145,7,145_7,User,I will travel from Shahabad,inform,OOOOSource
145,8,145_8,Bot,What travelling Destination you would like to go?,,
145,9,145_9,User,I will travel to Vasai road,inform,OOOODestinationDestination
145,10,145_10,Bot,Total Fare is Rs.148.5,,
145,11,145_11,Bot,Anything else I can assist you with ?,,
145,12,145_12,User,Nahi,deny,O
145,13,145_13,Bot,Sevak se sampark karne k liye dhanyawad,,
146,0,146_0,User,namaste,greet,O
146,1,146_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
146,2,146_2,User,mujhe 12474 ka coach layout dikhlaye,coach_layout,OTrainNoOOOO
146,3,146_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S12
6) Sleeper - S11
7) Sleeper - S10
8) Sleeper - S9
9) Sleeper - S8
10) Sleeper - S7
11) Sleeper - S6
12) Sleeper - S5
13) Sleeper - S4
14) Sleeper - S3
15) Sleeper - S2
16) Sleeper - S1
17) Pantry - PC
18) AC 3 tier - B4
19) AC 3 tier - B3
20) AC 3 tier - B2
21) AC 3 tier - B1
22) AC 2 tier - A2
23) AC 2 tier - A1
24) General - GN
25) Gen/Disabled - GRD",,
146,4,146_4,Bot,Anything else I can assist you with ?,,
146,5,146_5,User,what is the cost of 3ac,train_fare,OOOOOClassCode
146,6,146_6,Bot,From which station you would like to start?,,
146,7,146_7,User,"Sure, Ambala cant junction",inform,OSourceSourceSource
146,8,146_8,Bot,What Destination would you like to travel to?,,
146,9,146_9,User,I will travel to Godhra junction,inform,OOOODestinationDestination
146,10,146_10,Bot,Total Fare is Rs.1117,,
146,11,146_11,Bot,Let me know if I can help you with anything else.,,
146,12,146_12,User,Nahi,deny,O
146,13,146_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
147,0,147_0,User,pranaam,greet,O
147,1,147_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
147,2,147_2,User,koun koun sa coaches available hai 22423 me,coach_layout,OOOOOOTrainNoO
147,3,147_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) General - GN
7) General - GN
8) General - GN
9) General - GN
10) General - GN
11) General - GN
12) General - GN
13) General - GN
14) General - GN
15) General - GN
16) General - GN
17) General - GN
18) General - GN
19) General - GN
20) General - GN
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
147,4,147_4,Bot,May I help you with anything else ?,,
147,5,147_5,User,find me the fare,train_fare,OOOO
147,6,147_6,Bot,Please enter source station,,
147,7,147_7,User,Yeah its Dimapur,inform,OOSource
147,8,147_8,Bot,What is your Destination?,,
147,9,147_9,User,"Sure, Patna junction",inform,ODestinationDestination
147,10,147_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
147,11,147_11,User,1AC,inform,ClassCode
147,12,147_12,Bot,Total Fare is Rs.2260,,
147,13,147_13,Bot,May I help you with anything else ?,,
147,14,147_14,User,Bas aur kuch nahi,deny,OOOO
147,15,147_15,Bot,Sevak se sampark karne k liye dhanyawad,,
148,0,148_0,User,pranaam,greet,O
148,1,148_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
148,2,148_2,User,12254 kitni badi hai,coach_layout,TrainNoOOO
148,3,148_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) Sleeper - S9
11) Pantry - PC
12) Sleeper - S8
13) Sleeper - S7
14) Sleeper - S6
15) Sleeper - S5
16) Sleeper - S4
17) Sleeper - S3
18) Sleeper - S2
19) Sleeper - S1
20) General - GN
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
148,4,148_4,Bot,May I help you with anything else ?,,
148,5,148_5,User,what is the cost of cc,train_fare,OOOOOClassCode
148,6,148_6,Bot,What is your source station?,,
148,7,148_7,User,Yeah its Abhaipur,inform,OOSource
148,8,148_8,Bot,What is your Destination?,,
148,9,148_9,User,I will travel to Brahmapur,inform,OOOODestination
148,10,148_10,Bot,Total Fare is Rs.259.0,,
148,11,148_11,Bot,May I help you with anything else ?,,
148,12,148_12,User,No,deny,O
148,13,148_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
149,0,149_0,User,Hi Sevak,greet,OO
149,1,149_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
